"pointid","xcoord","ycoord"
12291,1710960.7986,2071083.177
12292,1711796.0383,2072848.4546
12293,1713077.8375,2073400.4679
12294,1713012.6859,2074197.1161
12295,1711763.3271,2075402.4316
12296,1711951.0917,2075842.1711
12297,1707291.2867,2075512.2535
12298,1706956.1861,2074565.4505
12299,1706489.6825,2072742.4644
12300,1703826.8504,2071952.4946
12301,1704575.4388,2073320.0218
12302,1704587.1589,2070638.1318
12303,1703939.6609,2075435.5697
12304,1706832.9668,2077191.5172
12305,1706506.9838,2075433.2507
12306,1702003.51,2075438.8561
12307,1702017.1885,2075470.7033
12308,1700959.6646,2076670.3723
12309,1701450.5996,2076131.8452
12310,1700561.3009,2077032.2867
12311,1700650.2343,2078269.1926
12312,1700214.8516,2078943.158
12313,1699609.0251,2079855.4911
12314,1697550.3919,2080707.9067
12315,1696977.2905,2081337.3295
12316,1697183.4005,2081169.2244
12317,1697410.7567,2080806.39
12318,1695994.795,2082757.2289
12319,1696197.9946,2082782.5389
12320,1696315.0962,2082645.1295
12321,1693887.5992,2083405.6446
12322,1702994.9876,2079632.8357
12323,1701004.6785,2079647.9176
12324,1700945.8664,2083185.272
12325,1700825.0786,2083266.5288
12326,1702605.3398,2080440.0785
12327,1700645.1643,2080600.7995
12328,1700157.8496,2081300.1577
12329,1699726.4594,2082263.6002
12330,1693348.3841,2081755.7032
12331,1696517.2052,2080745.4572
12332,1696539.2104,2080619.0794
12333,1700867.2273,2076597.767
12334,1700933.8579,2076457.4646
12335,1704154.9764,2076802.362
12336,1701645.9789,2076003.8428
12337,1698591.2831,2078717.9465
12338,1692685.0399,2081198.7786
12339,1691313.1267,2080547.2092
12340,1690188.2529,2080124.4307
12341,1691117.5592,2080594.3112
12342,1691230.952,2080581.9932
12343,1689836.5135,2079975.3839
12344,1689919.3576,2081519.3801
12345,1689913.0671,2081428.8607
12346,1688653.561,2078648.4961
12347,1693383.139,2077698.5814
12348,1695592.3226,2074549.3399
12349,1699672.458,2073420.1299
12350,1702024.2823,2072265.6684
12351,1700199.651,2072739.3194
12352,1697972.9617,2072375.6858
12353,1694981.2948,2071459.9054
12354,1697420.5193,2069492.869
12355,1701620.1171,2069077.0187
12356,1701719.0488,2069098.4987
12357,1701771.046,2069368.6278
12358,1701714.0711,2069133.1665
12359,1699935.2274,2068238.0164
12360,1697449.2856,2067103.0186
12361,1699766.7345,2068675.9688
12362,1699540.7025,2069046.4157
12363,1701775.8628,2067368.5981
12364,1702319.2183,2069228.77
12365,1702988.5416,2069374.0654
12366,1702952.4662,2068485.7182
12367,1702468.2718,2067419.7593
12368,1702948.6169,2068408.782
12369,1703500.7148,2066678.9956
12370,1706482.2696,2065567.6969
12371,1707428.9156,2064984.0218
12372,1709781.3212,2064926.9713
12373,1709591.8823,2064909.3386
12374,1710636.6751,2065081.7919
12375,1707313.0002,2064155.728
12376,1704078.4057,2066180.2852
12377,1701990.5448,2065247.732
12378,1703456.0723,2063252.4437
12379,1702908.6413,2063458.5678
12380,1701995.9774,2063566.7562
12381,1700946.808,2064120.2321
12382,1700493.652,2065916.3824
12383,1697585.4907,2065786.8863
12384,1694562.4623,2067763.9543
12385,1695769.7714,2069384.5586
12386,1694365.1617,2071366.7866
12387,1689681.1155,2072633.4222
12388,1685829.4051,2077312.1683
12389,1685167.2135,2078918.8584
12390,1684540.1944,2077546.2695
12391,1684440.9338,2077624.5676
12392,1679841.2463,2074891.2968
12393,1689235.7485,2074585.7451
12394,1686298.606,2072493.4695
12395,1690843.8803,2073310.8786
12396,1688131.5124,2070196.9992
12397,1689400.4593,2068678.7197
12398,1694728.4068,2061671.3261
12399,1698090.652,2061581.1764
12400,1693236.9912,2062079.7247
12401,1692131.7309,2061925.9771
12402,1689678.9625,2061679.0967
12403,1688566.9121,2061077.9733
12404,1687896.6928,2062074.6774
12405,1686275.446,2062392.094
12406,1687830.6468,2062202.1047
12407,1688371.6091,2059567.2597
12408,1689356.359,2060377.0343
12409,1688667.4263,2058227.7271
12410,1691222.4295,2056765.6103
12411,1690917.7185,2054134.9902
12412,1690433.4657,2052698.462
12413,1689515.031,2053125.1617
12414,1691516.5051,2052296.6624
12415,1692742.0922,2052130.0958
12416,1694978.6944,2055225.9701
12417,1696493.994,2056490.7257
12418,1697453.3629,2055322.6626
12419,1695877.7979,2054553.7821
12420,1694922.1291,2054051.9025
12421,1694813.7154,2053813.5375
12422,1694870.8938,2052745.2286
12423,1698766.5404,2058330.0464
12424,1699538.2328,2055938.7336
12425,1701537.6296,2056748.8269
12426,1702543.5055,2059173.404
12427,1702575.5282,2058293.7947
12428,1702572.53,2059098.3322
12429,1703403.2645,2059047.2645
12430,1704061.3138,2058605.3948
12431,1706532.9671,2059834.112
12432,1706481.2814,2059775.6193
12433,1708539.3535,2060832.8154
12434,1713858.2125,2066098.3257
12435,1713410.5603,2063610.1253
12436,1714636.122,2065958.0697
12437,1713491.6695,2061368.2296
12438,1713517.9489,2060111.6476
12439,1714265.7849,2062108.9298
12440,1713563.671,2061664.7276
12441,1717633.9519,2061493.4553
12442,1714369.7168,2062223.4148
12443,1713498.9796,2060100.1469
12444,1715526.0692,2061149.9361
12445,1714233.6613,2059653.4012
12446,1714217.1532,2059634.0481
12447,1714962.6816,2059051.1
12448,1714917.2874,2058999.2345
12449,1714929.8937,2059083.3369
12450,1716432.3629,2060893.2814
12451,1715474.4734,2059978.7493
12452,1715332.0048,2059840.1187
12453,1715434.2205,2059927.0824
12454,1715388.0625,2059910.3532
12455,1714640.5019,2059287.9922
12456,1714479.0152,2059426.0381
12457,1717957.2943,2060813.3047
12458,1716080.5268,2058142.4335
12459,1716059.1182,2058113.873
12460,1717176.4286,2057654.106
12461,1716779.6994,2057381.3989
12462,1716750.7185,2057370.7889
12463,1718560.2084,2057997.3967
12464,1719261.1958,2059677.4257
12465,1718926.9638,2057875.1862
12466,1718926.4021,2057830.4475
12467,1718959.9242,2057570.0565
12468,1720172.9358,2057443.1074
12469,1718319.1736,2059459.195
12470,1717994.9756,2056758.9608
12471,1716493.5518,2056103.9859
12472,1716472.1205,2056104.8718
12473,1718654.4295,2056511.5049
12474,1717891.1043,2054762.7833
12475,1718780.6827,2054476.2119
12476,1718667.1495,2054204.7966
12477,1718846.9355,2056018.0525
12478,1718800.4036,2054551.3585
12479,1718656.1288,2054172.8771
12480,1719312.0753,2054568.2939
12481,1718923.6748,2053866.9768
12482,1718896.0962,2053842.2928
12483,1719713.7011,2055445.6866
12484,1720940.6496,2057242.8353
12485,1722654.2702,2055526.8615
12486,1721196.3006,2054873.5409
12487,1719617.5171,2056159.5813
12488,1719745.8427,2056481.4566
12489,1719630.9419,2056251.7395
12490,1719876.3079,2056675.198
12491,1722763.027,2053571.7131
12492,1720322.1277,2051468.2546
12493,1720308.1239,2051442.8764
12494,1720988.8625,2048359.0585
12495,1720740.629,2048221.0086
12496,1721325.4047,2050552.9158
12497,1721090.8484,2048446.8625
12498,1720742.7088,2048210.1306
12499,1721567.6818,2048162.2527
12500,1721491.9095,2048025.0209
12501,1721443.2194,2047940.9316
12502,1721258.347,2047003.0937
12503,1721496.1803,2048016.2884
12504,1721613.103,2048284.9943
12505,1722750.4376,2048375.1219
12506,1721982.6375,2046966.5673
12507,1721970.3818,2046941.8672
12508,1726418.6604,2045182.2316
12509,1726286.1707,2045376.4762
12510,1725518.9786,2047198.3611
12511,1725359.2827,2047636.0139
12512,1725326.1383,2050024.9785
12513,1725111.4551,2051602.8107
12514,1723336.0276,2051247.8239
12515,1724151.2474,2050320.3824
12516,1723085.8396,2052917.6305
12517,1724238.6799,2050273.796
12518,1724237.0714,2050281.1983
12519,1725231.0958,2047668.4896
12520,1723727.7941,2049519.5766
12521,1725179.1828,2047717.5405
12522,1725230.8413,2047668.4874
12523,1723224.6603,2049037.3677
12524,1726206.3437,2045317.1032
12525,1726166.1017,2045135.1123
12526,1726041.1013,2044939.9265
12527,1727670.0099,2049530.0584
12528,1727745.6267,2049535.8017
12529,1692013.6717,2067604.159
12530,1693231.7477,2067265.5894
12531,1691235.1286,2067056.4942
12532,1690662.8327,2066456.7506
12533,1691009.4069,2066786.9593
12534,1691186.1249,2067032.8414
12535,1691067.0531,2066975.7799
12536,1691081.9885,2066976.8454
12537,1688708.3475,2065952.4553
12538,1687552.1169,2066566.1242
12539,1690310.3952,2066636.2342
12540,1725490.2086,2017957.6131
12541,1725512.5748,2017831.2401
12542,1725403.057,2018014.7599
12543,1725013.4207,2018171.4275
12544,1725283.3769,2018091.0877
12545,1725401.8964,2018020.0813
12546,1724344.7391,2018272.5864
12547,1725382.7697,2017054.8598
12548,1725509.8545,2017098.2739
12549,1724512.1045,2017054.2795
12550,1723768.2329,2017808.4309
12551,1724116.3588,2017724.1191
12552,1725489.9185,2016928.3101
12553,1725327.7039,2018987.9837
12554,1724953.4349,2018612.4904
12555,1725680.1418,2017972.7217
12556,1725660.6689,2017766.3657
12557,1725612.3561,2017929.0835
12558,1719960.9743,2027791.3683
12559,1720041.6008,2027811.5502
12560,1718154.9471,2027447.9141
12561,1718018.3049,2027436.5292
12562,1717534.6734,2029373.3198
12563,1717891.2323,2027416.7224
12564,1715847.355,2025905.846
12565,1716965.7378,2025372.493
12566,1717093.5862,2025164.0961
12567,1691832.7092,2063196.606
12568,1693306.1332,2064155.0056
12569,1694634.7715,2064945.5544
12570,1691091.1625,2062740.7666
12571,1691057.405,2064238.9305
12572,1691007.9296,2064325.3277
12573,1707451.2722,2026304.7626
12574,1708340.2165,2025367.8235
12575,1706955.8606,2026597.0009
12576,1707389.6639,2025441.5808
12577,1722015.3125,2041879.6622
12578,1722203.5981,2041807.8015
12579,1726535.4094,2024067.5392
12580,1723783.4136,2016555.5369
12581,1724543.7,2016743.5387
12582,1725962.7836,2010354.9855
12583,1715009.1212,2058883.8755
12584,1716397.7123,2057666.6072
12585,1723001.1487,2012001.3565
12586,1723801.1288,2012375.8767
12587,1724473.1169,2012865.866
12588,1724732.127,2012774.8752
12589,1725173.1347,2012347.8767
12590,1725047.1258,2011689.8663
12591,1725159.1288,2011479.8696
12592,1721519.3668,2010222.7346
12593,1725139.7744,2043470.6007
12594,1712849.7188,2061563.5056
12595,1712920.3362,2061550.5707
12596,1724526.4985,2016787.0612
12597,1724543.1252,2016813.8775
12598,1718437.5923,2037877.0959
12599,1722243.9852,2042367.78
12600,1722120.6162,2042094.2038
12601,1722122.8466,2042083.9625
12602,1722291.566,2042433.2653
12603,1708341.9981,2070268.7118
12604,1708450.8042,2070313.4099
12605,1712862.2568,2061595.9517
12606,1725754.1122,2016652.8773
12607,1725426.9188,2014191.521
12608,1725691.1211,2014335.8757
12609,1725593.1227,2011283.8769
12610,1725663.1232,2011213.8718
12611,1725922.1257,2011080.8756
12612,1726104.1205,2010996.876
12613,1726503.126,2011213.8751
12614,1727063.1271,2011311.873
12615,1727301.1231,2011395.8703
12616,1727700.1236,2011276.8659
12617,1727833.1273,2011437.873
12618,1728085.1216,2010401.8728
12619,1714911.3318,2057074.2663
12620,1715043.8541,2056974.526
12621,1712226.5516,2056137.8806
12622,1712087.4721,2056244.0636
12623,1716364.3468,2057655.7382
12624,1714996.6381,2055759.647
12625,1715162.7622,2055612.1148
12626,1714957.9898,2055475.657
12627,1713319.1563,2054942.9142
12628,1716334.6396,2055851.5523
12629,1716362.4116,2055835.2505
12630,1724042.0424,2016988.6936
12631,1725158.3219,2016855.8711
12632,1725187.1769,2016855.8771
12633,1725272.2422,2016827.9501
12634,1726567.3383,2009245.5238
12635,1726784.0298,2009163.8629
12636,1711922.0342,2061795.308
12637,1712360.1355,2061641.4199
12638,1688648.9693,2079672.8266
12639,1715387.1229,2032255.8725
12640,1717928.1242,2007972.8803
12641,1710725.1217,2027397.8778
12642,1713343.128,2028405.8712
12643,1701555.1248,2075921.8744
12644,1721321.5548,2028169.0251
12645,1721373.0396,2028165.7639
12646,1721707.9165,2027264.6328
12647,1726043.4865,2016610.4197
12648,1725991.6873,2017037.9648
12649,1725748.2244,2017034.2026
12650,1725378.8062,2050772.1488
12651,1726402.0576,2050473.4125
12652,1725983.4572,2051621.2041
12653,1727470.6043,2049577.349
12654,1727173.9844,2050681.9217
12655,1726345.8254,2051431.5787
12656,1728276.3728,2051175.1682
12657,1726102.7472,2052583.0754
12658,1725768.7913,2039251.2151
12659,1724114.7314,2038998.4401
12660,1724410.5068,2037092.9369
12661,1724939.9374,2036426.3944
12662,1723915.385,2037969.666
12663,1723814.6058,2037112.159
12664,1730227.9379,2008490.6333
12665,1730685.0451,2009088.9292
12666,1730207.9992,2008523.0399
12667,1729757.9176,2010199.5965
12668,1792513.1229,1994189.8727
12669,1792216.1282,1993032.2295
12670,1793150.1237,1994448.876
12671,1795817.1281,1995547.8757
12672,1795775.1273,1995673.8751
12673,1798535.7544,1993706.6477
12674,1795915.9001,1995376.4046
12675,1798813.1218,1993615.8746
12676,1801031.9776,1991761.6726
12677,1798996.4069,1993426.7661
12678,1791254.7593,1999740.7416
12679,1791521.0229,1995811.1901
12680,1793022.3865,2002778.1591
12681,1791066.865,2000731.8734
12682,1793562.1073,2002810.7183
12683,1779787.1255,1999817.8761
12684,1778793.1285,1997815.8685
12685,1780725.1232,2000811.8768
12686,1780655.1127,2000587.8722
12687,1780333.1297,2007013.8747
12688,1781649.123,2006019.8747
12689,1780223.7017,2007081.2943
12690,1781903.2245,2012466.494
12691,1781661.2456,2010831.2128
12692,1782716.2781,2015046.133
12693,1783534.2942,2017192.9444
12694,1782576.5711,2015629.944
12695,1784037.973,2019097.7166
12696,1784635.2974,2020405.6487
12697,1784174.0004,2021053.4891
12698,1784138.8865,2022441.964
12699,1784160.39,2022849.1893
12700,1784710.292,2024070.1044
12701,1784897.8916,2026437.2003
12702,1778361.8289,2011143.3779
12703,1778024.4446,2009951.0615
12704,1778121.1244,2009785.8767
12705,1778420.0281,2011703.0377
12706,1778533.3935,2011959.6309
12707,1778283.1259,2012928.779
12708,1778285.5968,2012755.8703
12709,1778438.3694,2012140.7945
12710,1778494.0388,2012134.8145
12711,1778438.7615,2012142.0619
12712,1778291.8882,2012748.8983
12713,1778128.351,2013390.999
12714,1778194.3621,2013468.7977
12715,1778242.2063,2013534.8428
12716,1778405.3607,2014502.7207
12717,1778333.9986,2015549.0503
12718,1779445.3728,2024184.222
12719,1779860.3618,2022005.9145
12720,1779427.5054,2024343.2302
12721,1778525.0723,2026040.5056
12722,1778362.0018,2026282.3968
12723,1778324.4453,2026368.5618
12724,1777722.2972,2028039.0478
12725,1778042.8757,2028573.0477
12726,1778050.5977,2029851.6841
12727,1777904.1237,2009736.88
12728,1777386.127,2010464.8748
12729,1774509.1254,2014685.8681
12730,1775272.1253,2012956.8743
12731,1774292.1201,2015042.8743
12732,1772865.0994,2016032.4361
12733,1774185.4703,2015617.5405
12734,1770124.9974,2020900.5664
12735,1770515.8543,2019889.2355
12736,1768984.2518,2021689.2865
12737,1768924.5368,2023273.8839
12738,1769068.723,2024407.2584
12739,1769161.2887,2024535.6748
12740,1768307.9912,2029144.2668
12741,1768274.9555,2028275.7705
12742,1768393.7678,2026911.1706
12743,1767650.4673,2031662.3142
12744,1767805.8598,2032075.4442
12745,1767980.5401,2032910.7088
12746,1767828.4394,2032771.643
12747,1768308.8537,2034802.5769
12748,1767351.4612,2037450.7088
12749,1767855.7122,2035931.3055
12750,1767439.3933,2038085.2647
12751,1767016.738,2042844.6715
12752,1766899.6584,2043993.2174
12753,1767189.0534,2045135.217
12754,1767103.075,2046976.5379
12755,1766424.7471,2049287.3733
12756,1766400.0287,2050842.77
12757,1766469.3888,2034607.4549
12758,1767160.0626,2033084.9729
12759,1766389.3208,2035393.7298
12760,1766251.3982,2036889.7905
12761,1765482.8649,2039304.1266
12762,1765556.1721,2039911.7621
12763,1763920.3135,2045333.1884
12764,1763467.5512,2045870.6609
12765,1765036.6314,2037940.4721
12766,1765438.0122,2037344.1829
12767,1762438.3322,2042195.7645
12768,1762101.8588,2042535.846
12769,1760740.0859,2043516.8358
12770,1761063.0537,2043087.02
12771,1759571.3759,2044753.7674
12772,1759702.2951,2046096.9363
12773,1759072.9907,2047078.5055
12774,1765993.2907,2024538.0002
12775,1764815.8987,2025606.4341
12776,1764924.993,2025313.9357
12777,1763990.4352,2026196.1678
12778,1762347.7946,2026783.3963
12779,1762859.9244,2026511.4101
12780,1761201.2736,2027297.4107
12781,1760302.4226,2027406.7989
12782,1760179.5717,2027437.1831
12783,1759922.782,2029303.5944
12784,1759502.5035,2028182.1651
12785,1759862.5934,2032207.288
12786,1759923.2273,2030433.765
12787,1759379.7736,2032856.3363
12788,1759316.1681,2033118.0782
12789,1759105.0379,2034040.6634
12790,1759075.7866,2034541.3326
12791,1758698.4254,2035642.2874
12792,1758400.5536,2036306.361
12793,1758326.596,2036337.1411
12794,1758170.3603,2036932.952
12795,1759206.2234,2038486.1453
12796,1748469.1211,2008175.8774
12797,1748413.1246,2008105.8788
12798,1750079.1264,2009407.8671
12799,1754923.123,2010261.8705
12800,1754783.1299,2010107.8744
12801,1757499.1233,2009939.8702
12802,1759803.7575,2011549.6433
12803,1759389.2537,2010991.8449
12804,1759857.4829,2011574.7727
12805,1760512.6805,2012036.502
12806,1760597.4336,2012084.3505
12807,1761161.0334,2012667.5343
12808,1763086.7221,2013018.7383
12809,1764916.6034,2014341.9837
12810,1756987.1507,2015985.2038
12811,1757043.5704,2015466.9001
12812,1757275.1223,2015049.8725
12813,1757096.6051,2016396.0049
12814,1756996.0936,2016880.8075
12815,1756658.5044,2017722.6423
12816,1755680.4551,2018429.323
12817,1755689.2895,2018412.8932
12818,1755542.8987,2018721.8645
12819,1754529.72,2019600.7972
12820,1754367.5204,2019903.8735
12821,1754344.2636,2020757.627
12822,1754272.8614,2021280.3326
12823,1753882.8788,2021517.4286
12824,1753746.0928,2021705.2806
12825,1753808.3916,2022428.1824
12826,1753606.6753,2022688.3986
12827,1753555.4795,2022721.7667
12828,1752901.6104,2023631.1907
12829,1753412.0938,2023068.8487
12830,1752320.1755,2024795.2489
12831,1752266.4648,2025471.5494
12832,1752143.4632,2025725.4672
12833,1751995.6249,2025963.4028
12834,1750885.8235,2030337.7956
12835,1751394.8992,2026466.5934
12836,1732649.1231,2018633.8788
12837,1732439.1262,2018465.8706
12838,1733496.1296,2019018.8732
12839,1736534.1227,2020432.8721
12840,1735169.1214,2019795.8766
12841,1736541.128,2020467.8681
12842,1736499.1218,2020537.8752
12843,1736289.1189,2020719.8727
12844,1736324.124,2020866.8732
12845,1736359.1219,2021629.8716
12846,1736660.1277,2021874.8768
12847,1739342.3643,2025581.935
12848,1739227.0409,2025461.9495
12849,1736863.1222,2022623.8766
12850,1738807.9199,2025052.018
12851,1738641.126,2024597.8782
12852,1736996.1226,2022588.8712
12853,1737327.8955,2023563.3635
12854,1740096.0008,2027179.5864
12855,1741525.6707,2028096.3573
12856,1741473.8657,2028284.5307
12857,1742227.9572,2027799.6478
12858,1742595.8927,2027849.088
12859,1743395.8417,2028324.8993
12860,1744588.8864,2030197.9984
12861,1744195.2149,2029890.571
12862,1746556.8202,2030836.749
12863,1751666.9435,2034143.1705
12864,1738443.7517,2031808.0856
12865,1738336.0507,2031934.0393
12866,1739709.3487,2030978.8489
12867,1739485.817,2031326.1409
12868,1742096.9515,2030334.0025
12869,1734315.1208,2037771.8779
12870,1732313.1289,2038653.871
12871,1738739.1232,2038051.8803
12872,1737899.1216,2037603.8773
12873,1736849.1212,2037799.8677
12874,1739473.2387,2037941.8796
12875,1739289.0753,2038040.4574
